Column1,새주소,지번주소,X,Y,콘텐츠 명,구명,상세정보 값 1
803,서울특별시 동대문구 장한로18길 82-9 (장안동동대문구민회관),서울특별시 동대문구 장안동 354-5번지 동대문구민회관,127.0733587,37.56758062,동대문구민회관 대극장,동대문구,공연장
804,서울특별시 동대문구 천호대로 145 (용두동동대문구청),서울특별시 동대문구 용두동 39-9번지 동대문구청,127.0397079,37.5743694,동대문구청 대강당(다목적강당),동대문구,공연장
805,서울특별시 종로구 혜화로 35 지하1층 (명륜1가),서울특별시 종로구 명륜1가 33-30번지 지하1층,126.9993,37.5887948,동숭무대 소극장,종로구 ,공연장
806,서울특별시 용산구 한강대로 372 (동자동센트레빌아스테리움서울),서울특별시 용산구 동자동 45번지 센트레빌아스테리움서울,126.9733598,37.55137569,동자아트홀,용산구,공연장
807,서울특별시 동작구 보라매로5길 28 (신대방동동작구시설관리공단),서울특별시 동작구 신대방동 395번지 동작구시설관리공단,126.9235211,37.49445663,동작구민회관 강당,동작구,공연장
808,서울특별시 종로구 성균관로 6-5 (명륜2가),서울특별시 종로구 명륜2가 208-5번지,126.998536,37.58372523,동화소극장(극장 동화),종로구 ,공연장
809,서울특별시 종로구 대학로8가길 80 (동숭동),서울특별시 종로구 동숭동 1-73번지,127.0033167,37.58249292,두레홀 3관,종로구,공연장
810,서울특별시 종로구 종로33길 15 (연지동),서울특별시 종로구 연지동 270번지,127.0012707,37.57185706,두산아트센터 연강홀,종로구,공연장
811,서울특별시 종로구 대학로8가길 52 (동숭동),서울특별시 종로구 동숭동 1-48번지,127.0026108,37.58302083,드림시어터,종로구,공연장
812,서울특별시 마포구 양화로 45 (합정동합정역),서울특별시 마포구 합정동 414번지 합정역,126.9133135,37.54921555,드림홀,마포구,공연장
813,서울특별시 종로구 동숭길 29 (동숭동),서울특별시 종로구 동숭동 1-141번지,127.0039389,37.57991343,디마떼오홀,종로구,공연장
815,서울특별시 서대문구 통일로37길 60 (홍제동디지털서울문화예술대학교),서울특별시 서대문구 홍제동 318-18번지 디지털서울문화예술대학교,126.9438359,37.58559122,디지털 서울문화예술대학교 대학로극장,종로구,공연장
817,서울특별시 종로구 창경궁로34길 26 (명륜2가정화빌딩),서울특별시 종로구 명륜2가 24-1번지 정화빌딩,127.0011476,37.58389942,라이프씨어터,종로구,공연장
818,서울특별시 종로구 대학로8가길 30 (동숭동),서울특별시 종로구 동숭동 1-58번지,127.0024994,37.5822739,뮤지컬수위아트홀(레몬아트홀),종로구,공연장
819,서울특별시 강남구 강남대로120길 18 (논현동),서울특별시 강남구 논현동 182-9번지,127.0249656,37.50722327,리듬앤씨어터 (논현) 소극장,강남구,공연장
820,서울특별시 종로구 대학로8길 1 (동숭동),서울특별시 종로구 동숭동 1-119번지,127.002339,37.58099372,마로니에 공원 다목적홀,종로구,공연장
821,서울특별시 종로구 동숭길 50 (동숭동),서울특별시 종로구 동숭동 130-47번지,127.0045045,37.58052783,마로니에 소극장,종로구,공연장
822,서울특별시 강남구 영동대로 315 (대치동대경빌딩),서울특별시 강남구 대치동 983-10번지 대경빌딩,127.0661202,37.5025205,마리아칼라스홀,강남구,공연장
824,서울특별시 양천구 목동동로 233 (목동한국방송회관),서울특별시 양천구 목동 923-5번지 한국방송회관,126.8716309,37.52702569,목동방송회관 브로드홀,양천구,공연장
825,서울특별시 중구 통일로 1 (봉래동2가서울역본옥),서울특별시 중구 봉래동2가 122-28번지 서울역본옥 서울역,126.9718168,37.55586506,문화역서울 284 RTO 공연장,중구,공연장
827,서울특별시 마포구 마포대로 238 (아현동아현음악창작소),서울특별시 마포구 아현동 610-1번지 아현음악창작소,126.9575944,37.55501242,뮤지스땅스(Musistance) 라이브땅,마포구,공연장
828,서울특별시 마포구 독막로7길 20 (서교동),서울특별시 마포구 서교동 401-6번지,126.9190754,37.54872114,뮤직 퍼포밍 크랙홀 (클럽크랙),마포구,공연장
829,서울특별시 종로구 혜화로 17 (명륜1가),서울특별시 종로구 명륜1가 36-13번지,126.9998393,37.58715867,미마지 아트센터 눈빛극장,종로구,공연장
830,서울특별시 종로구 동숭길 78 (동숭동),서울특별시 종로구 동숭동 50-24번지,127.004217,37.58171095,미아트홀,종로구,공연장
831,서울특별시 서초구 신반포로11길 40 (반포동한강공원반포안내센터),서울특별시 서초구 반포동 115-5번지 한강공원반포안내센터,126.9925802,37.50758538,반포한강 수변무대(Riverside Stage),서초구,공연장
832,서울특별시 서초구 효령로28길 3 (방배동RNC빌딩),서울특별시 서초구 방배동 981-1번지 RNC빌딩,126.9957669,37.48060475,백석대학교 백석아트홀,서초구,공연장
833,서울특별시 강남구 봉은사로 644 (삼성동대웅제약빌딩),서울특별시 강남구 삼성동 163-1번지 대웅제약빌딩 대웅제약,127.0657612,37.5149756,베어홀,강남구,공연장
834,서울특별시 마포구 잔다리로 46 (서교동서교동스튜디오),서울특별시 마포구 서교동 372-6번지 서교동스튜디오,126.9188278,37.55238004,벨로주(Veloso),마포구,공연장
835,서울특별시 종로구 창덕궁길 29-6 (원서동북촌창우극장),서울특별시 종로구 원서동 158-1번지 북촌창우극장,126.9888366,37.57881797,북촌창우극장,종로구,공연장
836,서울특별시 종로구 대학로8길 25 (동숭동),서울특별시 종로구 동숭동 1-93번지,127.0037222,37.58090655,브로드웨이 아트홀 3관 (구 버너스홀),종로구,공연장
837,서울특별시 광진구 능동로 275-1 (군자동동원빌딩),서울특별시 광진구 군자동 1-10번지 동원빌딩,127.0778487,37.55467441,브이매직홀,광진구,공연장
838,서울특별시 서초구 서초중앙로24길 55 (서초동중앙서초플라자),서울특별시 서초구 서초동 1573-1번지 중앙서초플라자,127.0194025,37.49595846,L&S 아트홀 (빛과 소리아트홀),서초구,공연장
839,서울특별시 종로구 홍지문2길 20 (홍지동상명대학교),서울특별시 종로구 홍지동 7-1번지 상명대학교,126.9549752,37.60182057,상명아트센터 계당홀(대극장),종로구,공연장
840,서울특별시 종로구 홍지문2길 20 (홍지동상명대학교),서울특별시 종로구 홍지동 7-1번지 상명대학교,126.9549752,37.60182057,상명아트센터 대신홀(소극장),종로구,공연장
842,서울특별시 마포구 월드컵북로5가길 8-7 (서교동),서울특별시 마포구 서교동 448-23번지,126.9182376,37.55680639,상설무대 우리소리,마포구,공연장
843,서울특별시 마포구 백범로 35 (신수동서강대학교),서울특별시 마포구 신수동 1-1번지 서강대학교,126.937934,37.55162956,서강대학교 메리홀 대극장,마포구,공연장
844,서울특별시 마포구 백범로 35 (신수동서강대학교),서울특별시 마포구 신수동 1-1번지 서강대학교,126.937934,37.55162956,서강대학교 메리홀 소극장,마포구,공연장
845,서울특별시 종로구 창경궁로 258-9 (명륜2가),서울특별시 종로구 명륜2가 21-10번지,127.0004864,37.58385949,서연아트홀 (구 인아소극장),종로구,공연장
846,서울특별시 종로구 창경궁로34길 18-12 (명륜2가),서울특별시 종로구 명륜2가 21-23번지,127.0004455,37.58415576,서완소극장 (구 씨어터고리),종로구,공연장
848,서울특별시 송파구 삼학사로 136 (잠실동서울놀이마당),서울특별시 송파구 잠실동 47번지 서울놀이마당,127.0976635,37.50932234,서울놀이마당,송파구,공연장
849,서울특별시 광진구 능동로 216 (능동어린이대공원),서울특별시 광진구 능동 18번지 어린이대공원 서울시민안전체험관,127.0762633,37.54930327,서울상상나라 상상나라극장,광진구,공연장
