num,street,addr,lat,lnt
1,서울특별시 강북구 솔매로54길 6-12,서울특별시 강북구 미아동 122-11,37.62634451,127.0278941
1,서울특별시 강북구 오패산로52길 129,서울특별시 강북구 미아동 258-589,37.62803169,127.0308689
1,서울특별시 강북구 도봉로78길 56,서울특별시 강북구 미아동 152-3,37.63374814,127.0268442
1,서울특별시 강북구 솔매로41길 23,서울특별시 강북구 미아동 228-58,37.62667761,127.0233115
1,서울특별시 강북구 삼양로47길 42-1,서울특별시 강북구 미아동 760-13,37.62295546,127.0167577
1,서울특별시 강북구 삼양로69길 17-5,서울특별시 강북구 미아동 791-1014,37.62817322,127.0170654
1,서울특별시 강북구 솔매로7나길 7,서울특별시 강북구 미아동 791-1388,37.62597567,127.0144526
1,서울특별시 강북구 솔샘로43길 23,서울특별시 강북구 미아동 839-129,37.62124828,127.0164189
1,서울특별시 강북구 도봉로67길52,서울특별시 강북구 미아동 791-19,37.62969433,127.0218048
1,서울특별시 강북구 삼양로49길 18,서울특별시 강북구 미아동 760-1,37.6234844,127.0177147
1,서울특별시 강북구 솔샘로35길26-1,서울특별시 강북구 미아동 791-2070,37.6215612,127.0149629
1,서울특별시 강북구 솔매로22가길 37,서울특별시 강북구 미아동 791-1689,37.62452722,127.0148487
1,서울특별시 강북구 솔샘로31길 12,서울특별시 강북구 미아동 837-906,37.62074076,127.0124597
1,서울특별시 강북구 오패산로30길 57,서울특별시 강북구 미아동 84-1,37.6157773,127.0349563
1,서울특별시 강북구 월계로7나길 24-9,서울특별시 강북구 미아동 54-175,37.61278444,127.0322776
1,서울특별시 강북구 오패산로52길 47,서울특별시 강북구 미아동 258-132,37.62506361,127.0321688
1,서울특별시 강북구 도봉로20가길 65,서울특별시 강북구 미아동 131-9,37.62135699,127.0288059
1,서울특별시 강북구 도봉로38길 45-10,서울특별시 강북구 미아동 128-35,37.62371391,127.0301863
1,서울특별시 강북구 도봉로34길 32,서울특별시 강북구 미아동 132-47,37.62210915,127.0298218
1,서울특별시 강북구 오패산로31길 6-9,서울특별시 강북구 미아동 80-36,37.61413988,127.0334383
1,서울특별시 강북구 도봉로10다길 11-16,서울특별시 강북구 미아동 90-14,37.61535839,127.0315937
1,서울특별시 강북구 오패산로52다길 12,서울특별시 강북구 미아동 258-165,37.62429389,127.0324024
1,서울특별시 강북구 도봉로28길 42-4,서울특별시 강북구 미아동 135-59,37.62076283,127.0309797
1,서울특별시 강북구 도봉로10다길 12-1,서울특별시 강북구 미아동 75-187,37.61451956,127.0317413
1,서울특별시 강북구 도봉로34길 53-6,서울특별시 강북구 미아동 129-41,37.62280938,127.0311071
1,서울특별시 강북구 오패산로31길 2,서울특별시 강북구 미아동 81-32,37.61379318,127.0338144
1,서울특별시 강북구 도봉로28가길 16-7,서울특별시 강북구 미아동 133-44,37.62203243,127.0317912
1,서울특별시 강북구 오현로9길 57-5,서울특별시 강북구 미아동 3-174,37.6170107,127.0314721
1,서울특별시 강북구 도봉로28길 64-12,서울특별시 강북구 미아동 3-734,37.62056485,127.0321941
1,서울특별시 강북구 오현로6길 101,서울특별시 강북구 미아동 52-43,37.61203323,127.0332255
1,서울특별시 강북구 오현로8길 21,서울특별시 강북구 미아동 87-8,37.61540966,127.032861
1,서울특별시 강북구 오패산로52라길 24,서울특별시 강북구 미아동 258-193,37.62422241,127.0328582
1,서울특별시 강북구 오현로6길 39,서울특별시 강북구 미아동 75-265,37.61471417,127.0324928
1,서울특별시 강북구 월계로21다길 3-6,서울특별시 강북구 미아동 8-284,37.61625569,127.0382733
1,서울특별시 강북구 도봉로22길 9,서울특별시 강북구 미아동 137-72,37.61926891,127.0304254
1,서울특별시 강북구 도봉로28길 24-5,서울특별시 강북구 미아동 135-39,37.62046362,127.0302415
1,서울특별시 강북구 월계로7가길 13,서울특별시 강북구 미아동 51-43,37.61207935,127.0326255
1,서울특별시 강북구 도봉로34길 25-3,서울특별시 강북구 미아동 130-84,37.62239517,127.0294892
1,서울특별시 강북구 오현로10길 13-11,서울특별시 강북구 미아동 87-70,37.61615102,127.0342996
1,서울특별시 강북구 오패산로35길 5-2,서울특별시 강북구 미아동 80-5,37.61475841,127.0331504
2,서울특별시 강북구 월계로7길 53,서울특별시 강북구 미아동 52-58,37.61256225,127.0336641
