,업종명,업소명,소재지도로명,소재지지번,행정동명,업태명,X,Y
112,휴게음식점,미니스톱 가산재능점,서울특별시 금천구 가산디지털1로 186 (가산동제이플라츠  A동 104호),서울특별시 금천구 가산동  459번지 11호  제이플라츠  A동 104호,가산동,편의점,126.878489,37.481833
113,휴게음식점,가배두림,서울특별시 금천구 가산디지털1로 83 (가산동파트너스타워 1차 103-1호),서울특별시 금천구 가산동  345번지 13호  파트너스타워 1차 103-1호,가산동,커피숍,126.883589,37.471907
114,휴게음식점,이디야커피가산디지털점,서울특별시 금천구 가산디지털1로 137 (가산동 IT캐슬2차 102102-1호 지상1층),서울특별시 금천구 가산동  371번지 16호  IT캐슬 2차 102102-1호 지상1층,가산동,커피숍,126.884449,37.477168
115,휴게음식점,콜레츠,서울특별시 금천구 가산디지털1로 88 IT프리미어타워 102-2호 (가산동),서울특별시 금천구 가산동  345번지 50호  IT프리미어타워,가산동,커피숍,126.883589,37.471907
116,휴게음식점,콜레츠,서울특별시 금천구 가산디지털1로 88 IT프리미어타워 102-2호 (가산동),서울특별시 금천구 가산동  345번지 50호  IT프리미어타워,가산동,커피숍,126.883589,37.471907
117,휴게음식점,할리스 가산점,서울특별시 금천구 가산디지털2로 165 (가산동백상스타타워2차 105호),서울특별시 금천구 가산동  459번지 22호  백상스타타워2차 105호,가산동,커피숍,126.878489,37.481833
118,휴게음식점,할리스 가산점,서울특별시 금천구 가산디지털2로 165 (가산동백상스타타워2차 105호),서울특별시 금천구 가산동  459번지 22호  백상스타타워2차 105호,가산동,커피숍,126.878489,37.481833
119,휴게음식점,엔커피,서울특별시 금천구 디지털로9길 32 (가산동갑을그레이트밸리 114호),서울특별시 금천구 가산동  60번지 5호  갑을그레이트밸리 114호,가산동,커피숍,126.884815,37.480641
120,휴게음식점,헬로만쥬(바른푸드),서울특별시 금천구 벚꽃로 309 지상1층 (가산동),서울특별시 금천구 가산동  468번지 4호  ,가산동,철도역구내,126.881989,37.482155
121,휴게음식점,헬로만쥬(바른푸드),서울특별시 금천구 벚꽃로 309 지상1층 (가산동),서울특별시 금천구 가산동  468번지 4호  ,가산동,철도역구내,126.881989,37.482155
122,휴게음식점,헬로만쥬(바른푸드),서울특별시 금천구 벚꽃로 309 지상1층 (가산동),서울특별시 금천구 가산동  468번지 4호  ,가산동,철도역구내,126.881989,37.482155
123,휴게음식점,헬로만쥬(바른푸드),서울특별시 금천구 벚꽃로 309 지상1층 (가산동),서울특별시 금천구 가산동  468번지 4호  ,가산동,철도역구내,126.881989,37.482155
124,휴게음식점,김말자,서울특별시 금천구 벚꽃로 309 지상1층 (가산동),서울특별시 금천구 가산동  468번지 4호  ,가산동,철도역구내,126.881989,37.482155
125,휴게음식점,김말자,서울특별시 금천구 벚꽃로 309 지상1층 (가산동),서울특별시 금천구 가산동  468번지 4호  ,가산동,철도역구내,126.881989,37.482155
126,휴게음식점,김말자,서울특별시 금천구 벚꽃로 309 지상1층 (가산동),서울특별시 금천구 가산동  468번지 4호  ,가산동,철도역구내,126.881989,37.482155
127,휴게음식점,김말자,서울특별시 금천구 벚꽃로 309 지상1층 (가산동),서울특별시 금천구 가산동  468번지 4호  ,가산동,철도역구내,126.881989,37.482155
128,휴게음식점,더 베이크,서울특별시 금천구 벚꽃로 115 (가산동독산역구내2층),서울특별시 금천구 가산동  717번지 0호  독산역구내2층,가산동,철도역구내,126.889253,37.466518
